Customer_ID,Total_Amount,Age,Gender_Code,Session_Duration_Minutes,Pages_Viewed,Returning_Code,Delivery_Time_Days,Customer_Rating,Discount_Rate,Pages_Per_Minute,Is_Weekend,Spending_Level
CUST_01028,6430.64,36,0,13.0,10.0,0,4.0,4.0,0.046740636974777455,0.7692307692307693,0.0,Very High
CUST_01029,1606.29,42,0,12.0,7.0,1,7.0,3.0,0.07133689468572223,0.5833333333333334,1.0,Very High
CUST_01030,2054.44,22,1,11.0,6.0,0,8.0,4.0,0.0,0.5454545454545454,1.0,Very High
CUST_01031,3150.75,31,0,10.0,4.0,0,5.0,5.0,0.0,0.4,0.0,Very High
CUST_01032,510.88,18,0,29.0,10.0,1,8.0,5.0,0.0,0.3448275862068966,0.0,High
CUST_01033,127.85,39,1,11.0,7.0,1,5.0,4.0,0.0,0.6363636363636364,1.0,Medium
CUST_01034,19.95,42,0,8.0,10.0,0,7.0,2.0,0.0,1.25,0.0,Low
CUST_01035,711.37,29,0,26.0,10.0,1,2.0,5.0,0.0,0.38461538461538464,0.0,High
CUST_01036,5608.35,53,0,18.0,8.0,0,4.0,3.0,0.0,0.4444444444444444,1.0,Very High
CUST_01037,467.52,20,1,22.0,14.0,0,11.0,3.0,0.0,0.6363636363636364,0.0,High
CUST_01038,7762.06,18,0,8.0,9.0,1,4.0,5.0,0.0,1.125,0.0,Very High
CUST_01039,53.1,37,1,13.0,11.0,1,7.0,5.0,0.0,0.8461538461538461,0.0,Low
CUST_01040,720.2,47,1,22.0,8.0,1,3.0,5.0,0.03954124158164966,0.36363636363636365,0.0,High
CUST_01041,9548.67,55,0,29.0,9.0,0,3.0,5.0,0.031692897416135964,0.3103448275862069,0.0,Very High
CUST_01042,2209.32,29,1,14.0,6.0,1,4.0,5.0,0.11840194091075962,0.42857142857142855,0.0,Very High
CUST_01043,3145.16,47,0,14.0,9.0,1,5.0,4.0,0.265797963480851,0.6428571428571429,1.0,Very High
CUST_01044,15762.99,34,1,17.0,10.0,1,5.0,3.0,0.023523902090910275,0.5882352941176471,0.0,Very High
CUST_01045,6065.15,32,1,27.0,11.0,1,15.0,4.0,0.0,0.4074074074074074,1.0,Very High
CUST_01046,1369.6,45,1,16.0,12.0,1,7.0,1.0,0.0,0.75,1.0,Very High
CUST_01047,107.43,42,2,33.0,9.0,1,6.0,3.0,0.0,0.2727272727272727,0.0,Low
CUST_01048,103.05,18,0,17.0,10.0,0,9.0,1.0,0.2094361334867664,0.5882352941176471,0.0,Low
CUST_01049,214.04,52,0,15.0,7.0,0,3.0,3.0,0.1140728476821192,0.4666666666666667,0.0,Medium
CUST_01050,3535.77,51,1,13.0,9.0,1,2.0,4.0,0.0,0.6923076923076923,0.0,Very High
CUST_01051,71.55,27,1,13.0,9.0,1,6.0,4.0,0.0,0.6923076923076923,0.0,Low
CUST_01052,25.37,39,0,25.0,9.0,1,5.0,4.0,0.0,0.36,0.0,Low
CUST_01053,38.75,40,1,11.0,7.0,1,2.0,5.0,0.0,0.6363636363636364,0.0,Low
CUST_01054,51.32,38,1,7.0,9.0,1,9.0,5.0,0.0,1.2857142857142858,0.0,Low
CUST_01055,166.2,28,0,9.0,6.0,1,4.0,5.0,0.0,0.6666666666666666,0.0,Medium
CUST_01056,466.36,26,1,24.0,13.0,1,5.0,4.0,0.15959057161392634,0.5416666666666666,1.0,High
CUST_01057,56.01,34,0,8.0,3.0,1,5.0,3.0,0.06416040100250626,0.375,0.0,Low
CUST_01058,152.12,49,0,20.0,14.0,1,9.0,2.0,0.0,0.7,0.0,Medium
CUST_01059,2693.76,41,1,9.0,16.0,1,3.0,5.0,0.0,1.7777777777777777,0.0,Very High
CUST_01060,115.87,30,1,6.0,8.0,1,5.0,5.0,0.0,1.3333333333333333,0.0,Low
CUST_01061,539.01,44,1,10.0,18.0,1,6.0,3.0,0.15972687732863577,1.8,0.0,High
CUST_01062,566.51,18,0,23.0,11.0,0,7.0,5.0,0.0,0.4782608695652174,0.0,High
CUST_01063,4424.05,48,0,31.0,13.0,1,3.0,4.0,0.0,0.41935483870967744,0.0,Very High
CUST_01064,82.92,18,1,11.0,12.0,1,5.0,3.0,0.0,1.0909090909090908,0.0,Low
CUST_01065,957.18,30,1,21.0,7.0,0,12.0,5.0,0.0,0.3333333333333333,0.0,High
CUST_01066,178.02,21,0,9.0,14.0,1,10.0,4.0,0.0,1.5555555555555556,0.0,Medium
CUST_01067,537.06,19,0,2.0,10.0,1,13.0,1.0,0.0,5.0,0.0,High
CUST_01068,195.28,48,1,10.0,13.0,1,7.0,4.0,0.2682305328636738,1.3,1.0,Medium
CUST_01069,297.96,29,1,25.0,7.0,0,6.0,5.0,0.0,0.28,1.0,Medium
CUST_01070,942.72,39,1,5.0,4.0,1,3.0,4.0,0.0,0.8,0.0,High
CUST_01071,68.06,34,0,8.0,9.0,0,12.0,4.0,0.030069830411856915,1.125,1.0,Low
CUST_01072,900.84,40,0,24.0,9.0,0,4.0,5.0,0.0,0.375,0.0,High
CUST_01073,87.23,35,1,16.0,9.0,0,5.0,3.0,0.0,0.5625,0.0,Low
CUST_01074,1577.13,19,0,15.0,10.0,0,6.0,3.0,0.0,0.6666666666666666,0.0,Very High
CUST_01075,2694.16,46,1,6.0,11.0,1,7.0,4.0,0.0,1.8333333333333333,0.0,Very High
CUST_01076,1053.48,29,1,9.0,9.0,0,3.0,5.0,0.03527472527472528,1.0,0.0,Very High
CUST_01077,1266.37,18,1,13.0,12.0,1,5.0,4.0,0.0,0.9230769230769231,0.0,Very High
CUST_01078,1645.25,29,0,18.0,9.0,1,4.0,5.0,0.047143312194133154,0.5,0.0,Very High
CUST_01079,307.38,53,0,41.0,7.0,0,4.0,5.0,0.0,0.17073170731707318,0.0,Medium
CUST_01080,211.54,45,0,17.0,11.0,1,3.0,5.0,0.08956315902732945,0.6470588235294118,0.0,Medium
CUST_01081,458.05,30,1,15.0,7.0,1,8.0,3.0,0.0,0.4666666666666667,0.0,High
CUST_01082,203.1,30,1,17.0,6.0,0,9.0,5.0,0.0,0.35294117647058826,1.0,Medium
CUST_01083,156.97,31,1,4.0,13.0,0,17.0,5.0,0.0,3.25,0.0,Medium
CUST_01084,164.49,59,0,19.0,9.0,1,8.0,3.0,0.0,0.47368421052631576,0.0,Medium
CUST_01085,570.15,39,1,4.0,10.0,0,3.0,4.0,0.0,2.5,0.0,High
CUST_01086,4930.1,40,0,28.0,13.0,1,3.0,5.0,0.0,0.4642857142857143,0.0,Very High
CUST_01087,434.5,47,1,7.0,12.0,1,3.0,3.0,0.13926307448494452,1.7142857142857142,1.0,High
CUST_01088,168.89,37,1,6.0,10.0,1,8.0,3.0,0.24450905837620215,1.6666666666666667,0.0,Medium
CUST_01089,914.12,31,1,5.0,7.0,0,9.0,5.0,0.09930042368706277,1.4,0.0,High
CUST_01090,480.21,32,1,15.0,9.0,0,11.0,5.0,0.0,0.6,0.0,High
CUST_01091,230.64,34,1,12.0,8.0,0,5.0,2.0,0.0,0.6666666666666666,0.0,Medium
CUST_01092,445.11,34,1,18.0,7.0,0,7.0,4.0,0.045790726091710074,0.3888888888888889,0.0,High
CUST_01093,388.98,43,0,12.0,7.0,0,9.0,4.0,0.17183674338393407,0.5833333333333334,0.0,High
CUST_01094,116.51,35,0,13.0,5.0,1,11.0,5.0,0.0259989968232737,0.38461538461538464,0.0,Low
CUST_01095,1355.18,43,1,4.0,9.0,1,10.0,5.0,0.06878401407289318,2.25,0.0,Very High
CUST_01096,5970.24,34,1,19.0,11.0,0,8.0,5.0,0.0,0.5789473684210527,0.0,Very High
CUST_01097,4758.1,35,1,18.0,12.0,0,9.0,4.0,0.0,0.6666666666666666,1.0,Very High
CUST_01098,123.8,18,1,21.0,8.0,0,9.0,5.0,0.0,0.38095238095238093,0.0,Medium
CUST_01099,21.12,45,1,13.0,8.0,1,6.0,2.0,0.23116126683654895,0.6153846153846154,0.0,Low
CUST_01100,2356.96,39,0,15.0,9.0,1,5.0,2.0,0.0,0.6,1.0,Very High
CUST_01101,369.08,46,1,19.0,19.0,1,6.0,4.0,0.0,1.0,1.0,High
CUST_01102,117.54,18,1,19.0,13.0,0,6.0,4.0,0.0,0.6842105263157895,0.0,Low
CUST_01103,285.7,60,1,18.0,7.0,0,2.0,2.0,0.0,0.3888888888888889,0.0,Medium
CUST_01104,514.1,33,1,21.0,8.0,1,2.0,4.0,0.0,0.38095238095238093,0.0,High
CUST_01105,314.4,48,0,24.0,10.0,0,3.0,5.0,0.0,0.4166666666666667,0.0,Medium
CUST_01106,601.94,22,1,11.0,12.0,1,13.0,5.0,0.0,1.0909090909090908,0.0,High
CUST_01107,335.82,42,1,13.0,10.0,0,3.0,2.0,0.0,0.7692307692307693,0.0,Medium
CUST_01108,530.64,22,0,19.0,5.0,1,6.0,4.0,0.04277081266347975,0.2631578947368421,1.0,High
CUST_01109,31.87,27,1,8.0,11.0,0,7.0,4.0,0.0,1.375,0.0,Low
CUST_01110,101.95,57,0,7.0,10.0,1,7.0,5.0,0.0,1.4285714285714286,1.0,Low
CUST_01111,1782.85,32,0,7.0,9.0,0,5.0,4.0,0.0,1.2857142857142858,0.0,Very High
CUST_01112,139.88,37,1,9.0,4.0,1,9.0,5.0,0.0,0.4444444444444444,0.0,Medium
CUST_01113,258.02,45,0,10.0,12.0,0,7.0,1.0,0.05205922333663985,1.2,1.0,Medium
CUST_01114,306.24,40,1,18.0,8.0,0,5.0,4.0,0.04669406051550243,0.4444444444444444,1.0,Medium
CUST_01115,91.53,36,0,13.0,7.0,1,8.0,3.0,0.0,0.5384615384615384,0.0,Low
CUST_01116,2776.5,39,1,35.0,9.0,1,13.0,4.0,0.0,0.2571428571428571,0.0,Very High
CUST_01117,685.02,63,1,38.0,12.0,0,2.0,5.0,0.0,0.3157894736842105,0.0,High
CUST_01118,4072.65,34,0,8.0,11.0,1,5.0,5.0,0.0,1.375,0.0,Very High
CUST_01119,698.72,37,0,42.0,8.0,0,6.0,4.0,0.05183737719155404,0.19047619047619047,0.0,High
CUST_01120,114.88,47,2,20.0,10.0,0,6.0,5.0,0.0,0.5,1.0,Low
CUST_01121,801.75,48,0,7.0,5.0,1,8.0,4.0,0.0,0.7142857142857143,0.0,High
CUST_01122,525.58,49,1,3.0,6.0,0,4.0,1.0,0.0,2.0,0.0,High
CUST_01123,1867.71,42,1,7.0,11.0,1,5.0,5.0,0.0,1.5714285714285714,0.0,Very High
CUST_01124,124.3,21,1,3.0,10.0,0,3.0,2.0,0.0,3.3333333333333335,0.0,Medium
CUST_01125,66.4,54,1,13.0,11.0,1,6.0,1.0,0.0,0.8461538461538461,1.0,Low
CUST_01126,121.67,21,1,18.0,10.0,0,6.0,4.0,0.0,0.5555555555555556,1.0,Low
CUST_01127,536.13,38,0,12.0,9.0,0,5.0,4.0,0.0,0.75,1.0,High
CUST_01128,259.05,25,1,9.0,7.0,0,3.0,2.0,0.0,0.7777777777777778,0.0,Medium
CUST_01129,20.44,34,1,7.0,6.0,1,3.0,5.0,0.14081546868432115,0.8571428571428571,1.0,Low
CUST_01130,28.58,38,1,27.0,10.0,1,3.0,4.0,0.0,0.37037037037037035,0.0,Low
CUST_01131,77.76,38,0,10.0,5.0,0,5.0,4.0,0.0,0.5,1.0,Low
CUST_01132,484.43,40,0,24.0,6.0,0,4.0,3.0,0.0,0.25,0.0,High
CUST_01133,387.08,54,0,4.0,8.0,1,7.0,4.0,0.0,2.0,1.0,High
CUST_01134,213.36,40,1,32.0,8.0,1,8.0,5.0,0.0,0.25,0.0,Medium
CUST_01135,2413.15,32,0,15.0,9.0,1,3.0,5.0,0.0,0.6,0.0,Very High
CUST_01136,1003.41,46,1,9.0,11.0,1,5.0,5.0,0.09921628827664215,1.2222222222222223,1.0,Very High
CUST_01137,2592.98,49,0,7.0,6.0,1,5.0,4.0,0.0,0.8571428571428571,0.0,Very High
CUST_01138,2936.17,20,0,16.0,14.0,1,5.0,5.0,0.0,0.875,0.0,Very High
CUST_01139,102.78,42,1,13.0,8.0,0,5.0,4.0,0.07621786805680389,0.6153846153846154,0.0,Low
CUST_01140,38.26,43,0,10.0,8.0,1,4.0,1.0,0.0,0.8,1.0,Low
CUST_01141,70.3,31,0,4.0,11.0,0,5.0,5.0,0.0,2.75,1.0,Low
CUST_01142,3798.56,51,1,1.0,11.0,1,7.0,3.0,0.0,11.0,0.0,Very High
CUST_01143,41.26,33,0,13.0,9.0,0,7.0,2.0,0.2732076801127356,0.6923076923076923,0.0,Low
CUST_01144,109.93,36,1,48.0,10.0,1,6.0,5.0,0.0,0.20833333333333334,1.0,Low
CUST_01145,74.78,32,1,13.0,4.0,0,4.0,5.0,0.0,0.3076923076923077,1.0,Low
CUST_01146,23.54,35,1,5.0,6.0,0,3.0,2.0,0.053858520900321546,1.2,0.0,Low
CUST_01147,193.27,21,1,5.0,10.0,1,6.0,5.0,0.11498305705650701,2.0,0.0,Medium
CUST_01148,33.34,18,0,4.0,16.0,0,6.0,5.0,0.1642015542742542,4.0,1.0,Low
CUST_01149,376.73,54,1,20.0,9.0,1,6.0,5.0,0.0,0.45,0.0,High
CUST_01150,1874.0,24,0,29.0,8.0,1,13.0,4.0,0.037345250937483955,0.27586206896551724,1.0,Very High
CUST_01151,235.98,23,1,6.0,10.0,1,8.0,5.0,0.0,1.6666666666666667,0.0,Medium
CUST_01152,73.45,18,0,7.0,7.0,0,5.0,5.0,0.0,1.0,0.0,Low
CUST_01153,160.32,27,0,26.0,9.0,1,9.0,5.0,0.29816574005165697,0.34615384615384615,0.0,Medium
CUST_01154,224.04,19,0,18.0,13.0,1,6.0,5.0,0.02527735479660648,0.7222222222222222,1.0,Medium
CUST_01155,275.55,54,1,4.0,5.0,1,8.0,4.0,0.2654938024790084,1.25,1.0,Medium
CUST_01156,44.28,47,1,19.0,9.0,0,6.0,4.0,0.27906219472484534,0.47368421052631576,0.0,Low
CUST_01157,159.74,26,1,18.0,14.0,0,1.0,5.0,0.04146414641464147,0.7777777777777778,1.0,Medium
CUST_01158,692.89,62,0,36.0,8.0,1,5.0,4.0,0.0,0.2222222222222222,0.0,High
CUST_01159,974.71,46,0,11.0,10.0,0,6.0,2.0,0.06186777543575973,0.9090909090909091,0.0,High
CUST_01160,236.46,31,1,10.0,8.0,0,4.0,5.0,0.12324805339265853,0.8,1.0,Medium
CUST_01161,225.2,18,1,5.0,3.0,0,7.0,3.0,0.0,0.6,0.0,Medium
CUST_01162,510.75,62,0,13.0,11.0,1,4.0,4.0,0.0,0.8461538461538461,0.0,High
CUST_01163,124.84,18,1,9.0,9.0,0,13.0,2.0,0.07085442095861863,1.0,1.0,Medium
CUST_01164,30.28,18,0,17.0,9.0,0,6.0,4.0,0.16927297668038407,0.5294117647058824,0.0,Low
CUST_01165,45.81,47,0,19.0,8.0,0,5.0,5.0,0.0,0.42105263157894735,1.0,Low
CUST_01166,1141.96,64,0,14.0,19.0,1,6.0,5.0,0.0,1.3571428571428572,1.0,Very High
CUST_01167,242.45,51,1,30.0,10.0,1,4.0,3.0,0.0,0.3333333333333333,1.0,Medium
CUST_01168,1001.52,41,1,9.0,12.0,1,9.0,5.0,0.0,1.3333333333333333,0.0,Very High
CUST_01169,20.67,42,0,9.0,6.0,1,4.0,4.0,0.0,0.6666666666666666,0.0,Low
CUST_01170,1626.64,45,0,26.0,9.0,0,12.0,4.0,0.0,0.34615384615384615,0.0,Very High
CUST_01171,123.31,44,1,16.0,13.0,0,10.0,4.0,0.26871071047325346,0.8125,0.0,Medium
CUST_01172,815.95,38,1,12.0,16.0,0,4.0,5.0,0.0,1.3333333333333333,0.0,High
CUST_01173,15.7,36,0,27.0,5.0,1,3.0,2.0,0.0,0.18518518518518517,0.0,Low
CUST_01174,91.46,34,0,12.0,10.0,1,4.0,5.0,0.10517561882398983,0.8333333333333334,0.0,Low
CUST_01175,67.35,25,0,9.0,8.0,0,11.0,4.0,0.0,0.8888888888888888,1.0,Low
CUST_01176,4439.94,31,2,11.0,7.0,1,5.0,2.0,0.0,0.6363636363636364,0.0,Very High
CUST_01177,581.55,18,1,11.0,7.0,0,2.0,5.0,0.0,0.6363636363636364,0.0,High
CUST_01178,527.91,33,1,7.0,9.0,0,9.0,4.0,0.0,1.2857142857142858,0.0,High
CUST_01179,1093.28,23,0,12.0,12.0,1,8.0,5.0,0.0,1.0,0.0,Very High
CUST_01180,310.4,21,0,13.0,8.0,1,7.0,3.0,0.04785276073619632,0.6153846153846154,0.0,Medium
CUST_01181,744.3,37,1,20.0,5.0,1,13.0,5.0,0.22584872690963553,0.25,0.0,High
CUST_01182,237.29,51,1,25.0,9.0,1,7.0,5.0,0.18184325759404202,0.36,0.0,Medium
CUST_01183,833.1,46,0,26.0,11.0,1,10.0,4.0,0.06487821304299023,0.4230769230769231,0.0,High
CUST_01184,1974.33,18,1,13.0,6.0,1,5.0,4.0,0.0,0.46153846153846156,0.0,Very High
CUST_01185,1035.52,23,1,8.0,10.0,1,7.0,5.0,0.0,1.25,1.0,Very High
CUST_01186,114.62,46,0,7.0,15.0,0,9.0,5.0,0.0,2.142857142857143,0.0,Low
CUST_01187,731.86,23,0,8.0,13.0,1,2.0,4.0,0.11264958715763182,1.625,0.0,High
CUST_01188,110.32,32,0,4.0,8.0,0,5.0,5.0,0.0,2.0,1.0,Low
CUST_01189,581.36,41,1,8.0,8.0,0,5.0,5.0,0.0,1.0,1.0,High
CUST_01190,2275.02,23,0,51.0,13.0,1,11.0,1.0,0.0,0.2549019607843137,0.0,Very High
CUST_01191,5306.07,36,0,28.0,7.0,0,6.0,4.0,0.05742256613587432,0.25,0.0,Very High
CUST_01192,1084.06,18,0,15.0,6.0,1,3.0,5.0,0.0,0.4,0.0,Very High
CUST_01193,2472.03,27,0,11.0,12.0,1,4.0,5.0,0.03855084300799253,1.0909090909090908,0.0,Very High
CUST_01194,137.92,38,1,17.0,12.0,1,5.0,5.0,0.2658362610454594,0.7058823529411765,0.0,Medium
CUST_01195,825.4,18,1,7.0,7.0,1,5.0,2.0,0.0,1.0,0.0,High
CUST_01196,651.88,40,1,11.0,10.0,1,10.0,5.0,0.0,0.9090909090909091,1.0,High
CUST_01197,1227.09,34,1,3.0,8.0,0,8.0,4.0,0.06377605517746514,2.6666666666666665,0.0,Very High
CUST_01198,95.1,41,0,17.0,8.0,1,4.0,3.0,0.0,0.47058823529411764,0.0,Low
CUST_01199,360.17,37,0,26.0,10.0,1,5.0,5.0,0.0,0.38461538461538464,0.0,High
CUST_01200,6321.3,51,0,8.0,7.0,1,4.0,5.0,0.01878972735104426,0.875,0.0,Very High
CUST_01201,68.13,36,0,6.0,11.0,0,8.0,2.0,0.10367056966188659,1.8333333333333333,0.0,Low
CUST_01202,1209.77,29,1,8.0,8.0,1,6.0,5.0,0.07149326129002548,1.0,0.0,Very High
CUST_01203,1057.55,36,1,1.0,10.0,1,3.0,5.0,0.07204780373093729,10.0,0.0,Very High
CUST_01204,725.91,41,1,8.0,8.0,1,12.0,1.0,0.0,1.0,1.0,High
CUST_01205,41.33,35,1,9.0,10.0,1,12.0,5.0,0.1868975014755066,1.1111111111111112,0.0,Low
CUST_01206,352.1,35,1,35.0,12.0,0,3.0,5.0,0.03892346326018124,0.34285714285714286,0.0,High
CUST_01207,886.97,26,0,15.0,11.0,1,10.0,1.0,0.0,0.7333333333333333,0.0,High
CUST_01208,82.02,27,2,7.0,10.0,0,4.0,4.0,0.0,1.4285714285714286,0.0,Low
CUST_01209,145.47,18,1,10.0,15.0,1,7.0,4.0,0.0,1.5,0.0,Medium
CUST_01210,278.76,55,1,9.0,11.0,1,3.0,4.0,0.0,1.2222222222222223,0.0,Medium
CUST_01211,593.64,20,0,9.0,9.0,1,3.0,5.0,0.0,1.0,0.0,High
CUST_01212,189.31,26,1,17.0,8.0,0,4.0,4.0,0.09550883898709984,0.47058823529411764,1.0,Medium
CUST_01213,557.7,26,0,7.0,4.0,1,9.0,5.0,0.1094184152534253,0.5714285714285714,1.0,High
CUST_01214,595.58,45,0,6.0,4.0,1,2.0,5.0,0.0,0.6666666666666666,0.0,High
CUST_01215,1115.27,31,0,23.0,4.0,1,7.0,4.0,0.035266945780422825,0.17391304347826086,0.0,Very High
CUST_01216,1990.55,49,1,15.0,7.0,0,7.0,4.0,0.0,0.4666666666666667,0.0,Very High
CUST_01217,2258.38,26,0,2.0,13.0,1,10.0,4.0,0.0,6.5,0.0,Very High
CUST_01218,7437.33,38,1,14.0,3.0,0,4.0,4.0,0.04431646023430362,0.21428571428571427,0.0,Very High
CUST_01219,630.93,24,0,6.0,10.0,1,10.0,4.0,0.26125799124183313,1.6666666666666667,1.0,High
CUST_01220,177.33,60,1,5.0,9.0,1,9.0,3.0,0.10221749696233293,1.8,1.0,Medium
CUST_01221,26.15,20,1,25.0,7.0,1,5.0,2.0,0.0,0.28,0.0,Low
CUST_01222,48.93,38,0,7.0,9.0,1,8.0,2.0,0.0,1.2857142857142858,0.0,Low
CUST_01223,194.5,42,0,11.0,4.0,1,3.0,5.0,0.13169642857142858,0.36363636363636365,0.0,Medium
CUST_01224,268.35,39,0,13.0,9.0,1,5.0,4.0,0.0,0.6923076923076923,1.0,Medium
CUST_01225,13630.9,32,0,26.0,10.0,0,4.0,2.0,0.0,0.38461538461538464,0.0,Very High
CUST_01226,200.68,33,0,6.0,10.0,1,3.0,4.0,0.0,1.6666666666666667,0.0,Medium
CUST_01227,42.18,35,1,16.0,3.0,0,7.0,2.0,0.0,0.1875,0.0,Low
CUST_01228,408.98,33,0,14.0,10.0,0,4.0,2.0,0.1335903736971443,0.7142857142857143,1.0,High
CUST_01229,351.9,46,0,16.0,9.0,0,10.0,4.0,0.0,0.5625,0.0,High
CUST_01230,357.04,61,0,15.0,14.0,0,3.0,4.0,0.0,0.9333333333333333,0.0,High
CUST_01231,98.83,28,0,11.0,9.0,0,9.0,1.0,0.0,0.8181818181818182,1.0,Low
CUST_01232,1025.69,18,1,13.0,4.0,1,6.0,4.0,0.0,0.3076923076923077,0.0,Very High
CUST_01233,32.32,33,0,30.0,10.0,0,6.0,4.0,0.0,0.3333333333333333,1.0,Low
CUST_01234,360.41,65,1,16.0,11.0,1,3.0,4.0,0.0,0.6875,0.0,High
CUST_01235,597.3,25,1,15.0,12.0,1,5.0,5.0,0.018083182640144666,0.8,0.0,High
CUST_01236,26.08,54,0,8.0,11.0,0,6.0,4.0,0.25014376078205863,1.375,0.0,Low
CUST_01237,151.94,55,1,34.0,13.0,0,7.0,4.0,0.27506083305501217,0.38235294117647056,1.0,Medium
CUST_01238,268.05,28,0,15.0,7.0,1,7.0,5.0,0.0,0.4666666666666667,0.0,Medium
CUST_01239,2323.79,41,1,20.0,7.0,0,7.0,5.0,0.0,0.35,0.0,Very High
CUST_01240,1125.36,54,1,6.0,8.0,1,11.0,5.0,0.0,1.3333333333333333,0.0,Very High
CUST_01241,612.05,30,0,9.0,7.0,1,3.0,4.0,0.0,0.7777777777777778,0.0,High
CUST_01242,2825.3,32,0,7.0,8.0,1,2.0,4.0,0.0,1.1428571428571428,1.0,Very High
CUST_01243,265.55,28,0,18.0,7.0,0,12.0,4.0,0.1597050819568382,0.3888888888888889,0.0,Medium
CUST_01244,115.86,22,0,4.0,8.0,1,7.0,5.0,0.0,2.0,0.0,Low
CUST_01245,180.46,27,0,18.0,11.0,1,10.0,5.0,0.0,0.6111111111111112,0.0,Medium
CUST_01246,482.33,20,1,17.0,8.0,1,1.0,4.0,0.035243524352435246,0.47058823529411764,0.0,High
CUST_01247,118.78,35,1,3.0,13.0,1,6.0,3.0,0.0,4.333333333333333,0.0,Low
CUST_01248,51.34,25,1,17.0,12.0,1,2.0,4.0,0.0,0.7058823529411765,1.0,Low
CUST_01249,178.71,37,0,10.0,10.0,1,7.0,4.0,0.047946300143838896,1.0,1.0,Medium
CUST_01250,596.62,18,0,35.0,11.0,0,7.0,5.0,0.0,0.3142857142857143,0.0,High
CUST_01251,407.17,38,1,19.0,12.0,1,12.0,3.0,0.043842757843321443,0.631578947368421,0.0,High
CUST_01252,267.92,45,0,10.0,7.0,0,6.0,3.0,0.0,0.7,0.0,Medium
CUST_01253,206.08,18,0,14.0,7.0,1,10.0,5.0,0.0,0.5,0.0,Medium
CUST_01254,1438.0,39,1,21.0,5.0,1,8.0,2.0,0.0,0.23809523809523808,0.0,Very High
CUST_01255,50.79,49,1,4.0,4.0,1,5.0,3.0,0.0,1.0,1.0,Low
CUST_01256,425.12,20,0,12.0,19.0,1,7.0,4.0,0.0,1.5833333333333333,1.0,High
CUST_01257,209.6,55,0,21.0,5.0,1,11.0,4.0,0.0,0.23809523809523808,1.0,Medium
CUST_01258,697.11,40,0,11.0,6.0,1,19.0,4.0,0.0,0.5454545454545454,0.0,High
CUST_01259,359.39,26,1,17.0,3.0,1,8.0,4.0,0.18340869328122514,0.17647058823529413,0.0,High
CUST_01260,557.95,34,2,12.0,7.0,1,10.0,3.0,0.0,0.5833333333333334,0.0,High
CUST_01261,275.34,41,1,3.0,11.0,1,8.0,4.0,0.0,3.6666666666666665,0.0,Medium
CUST_01262,366.29,35,1,18.0,12.0,0,10.0,4.0,0.0,0.6666666666666666,0.0,High
CUST_01263,123.19,41,2,25.0,7.0,0,2.0,5.0,0.0,0.28,1.0,Medium
CUST_01264,2277.01,23,1,5.0,8.0,0,7.0,4.0,0.07471717434413705,1.6,0.0,Very High
CUST_01265,72.04,37,0,14.0,10.0,1,6.0,4.0,0.0,0.7142857142857143,0.0,Low
CUST_01266,820.7,18,1,6.0,14.0,0,6.0,4.0,0.0,2.3333333333333335,1.0,High
CUST_01267,1900.24,33,0,6.0,8.0,0,7.0,2.0,0.0,1.3333333333333333,1.0,Very High
CUST_01268,1940.05,24,0,9.0,11.0,0,7.0,3.0,0.0,1.2222222222222223,1.0,Very High
CUST_01269,31.18,26,1,17.0,11.0,0,7.0,5.0,0.0,0.6470588235294118,0.0,Low
CUST_01270,1633.66,49,0,8.0,12.0,1,1.0,3.0,0.0,1.5,1.0,Very High
CUST_01271,84.09,48,1,7.0,9.0,0,11.0,5.0,0.25570897503983003,1.2857142857142858,0.0,Low
CUST_01272,266.37,42,0,10.0,7.0,1,9.0,2.0,0.0,0.7,0.0,Medium
CUST_01273,36.43,21,1,11.0,11.0,1,3.0,5.0,0.1714805549238117,1.0,0.0,Low
CUST_01274,324.46,31,1,13.0,8.0,0,4.0,5.0,0.0,0.6153846153846154,0.0,Medium
CUST_01275,268.35,49,1,33.0,7.0,1,12.0,4.0,0.0,0.21212121212121213,0.0,Medium
CUST_01276,47.45,36,1,38.0,5.0,1,4.0,4.0,0.0,0.13157894736842105,1.0,Low
CUST_01277,473.54,62,0,13.0,7.0,1,7.0,4.0,0.2891497538128978,0.5384615384615384,0.0,High
CUST_01278,220.68,39,1,18.0,7.0,1,7.0,5.0,0.0,0.3888888888888889,0.0,Medium
CUST_01279,753.94,37,1,3.0,5.0,1,4.0,1.0,0.0,1.6666666666666667,0.0,High
CUST_01280,3717.21,31,1,25.0,10.0,0,3.0,5.0,0.0,0.4,0.0,Very High
CUST_01281,609.76,36,1,14.0,4.0,1,2.0,5.0,0.0,0.2857142857142857,1.0,High
CUST_01282,180.57,33,0,3.0,7.0,1,7.0,4.0,0.0,2.3333333333333335,1.0,Medium
CUST_01283,210.28,43,0,22.0,3.0,1,8.0,3.0,0.05856017191977077,0.13636363636363635,1.0,Medium
CUST_01284,157.4,46,1,7.0,6.0,1,3.0,3.0,0.03607079429236328,0.8571428571428571,0.0,Medium
CUST_01285,6483.16,25,0,17.0,11.0,1,8.0,5.0,0.0,0.6470588235294118,1.0,Very High
CUST_01286,2534.18,19,0,19.0,14.0,1,6.0,2.0,0.0,0.7368421052631579,0.0,Very High
