product_id,category_code,brand,price,view_count,purchase_count,revenue,conversion_rate
5801655,electronics.audio.subwoofer,element,111.97,4,0,0.0,0.0
1004284,electronics.smartphone,bq,52.74,4,0,0.0,0.0
1480508,computers.desktop,pulser,556.29,4,0,0.0,0.0
4804636,electronics.audio.headphone,denn,15.42,4,1,15.42,25.0
50600010,auto.accessories.compressor,magnetta,100.39,4,0,0.0,0.0
12400475,construction.tools.drill,bosch,308.86,4,0,0.0,0.0
21401925,electronics.clocks,casio,75.68,4,0,0.0,0.0
4802885,electronics.audio.headphone,xiaomi,36.9,4,0,0.0,0.0
5200007,computers.ebooks,pocketbook,99.74,4,0,0.0,0.0
4400405,appliances.kitchen.coffee_machine,galaxy,17.25,4,0,0.0,0.0
5801481,electronics.audio.subwoofer,alphard,169.89,4,0,0.0,0.0
1306405,computers.notebook,lenovo,980.46,4,0,0.0,0.0
8700229,appliances.personal.hair_cutter,elenberg,7.7,4,0,0.0,0.0
1700710,computers.peripherals.monitor,asus,1105.79,4,0,0.0,0.0
28704391,apparel.shoes.keds,asics,51.48,4,0,0.0,0.0
7900927,furniture.kitchen.chair,peg-perego,280.29,4,0,0.0,0.0
1480745,computers.desktop,pulser,576.57,4,0,0.0,0.0
9100965,computers.peripherals.mouse,steelseries,52.77,4,0,0.0,0.0
1480724,computers.desktop,gigabyte,112.55,4,0,0.0,0.0
28300509,accessories.wallet,petek,33.98,4,0,0.0,0.0
1004715,electronics.smartphone,haier,123.53,4,0,0.0,0.0
5100561,electronics.clocks,garmin,862.31,4,0,0.0,0.0
1500474,computers.peripherals.printer,epson,161.91,4,0,0.0,0.0
47500000,construction.tools.light,xiaomi,63.58,4,0,0.0,0.0
3701464,appliances.environment.vacuum,dauscher,46.28,4,0,0.0,0.0
8800750,electronics.telephone,maxvi,8.75,4,0,0.0,0.0
4804144,electronics.audio.headphone,huawei,7.7,4,1,9.84,25.0
2701459,appliances.kitchen.refrigerators,haier,643.49,4,0,0.0,0.0
3100660,appliances.kitchen.blender,bosch,44.09,4,0,0.0,0.0
7004521,kids.carriage,alis,102.94,4,0,0.0,0.0
1003507,electronics.smartphone,samsung,586.16,4,0,0.0,0.0
1201379,electronics.tablet,apple,1312.47,4,0,0.0,0.0
5701114,auto.accessories.player,prology,25.74,4,0,0.0,0.0
8800516,electronics.telephone,texet,13.62,4,0,0.0,0.0
2800415,appliances.kitchen.refrigerators,xing,229.58,4,0,0.0,0.0
11200354,appliances.personal.scales,agu,92.64,4,0,0.0,0.0
5000787,appliances.sewing_machine,bernina,1799.27,4,0,0.0,0.0
1003613,electronics.smartphone,doogee,154.42,4,0,0.0,0.0
3701104,appliances.environment.vacuum,lg,175.01,4,0,0.0,0.0
17900128,construction.tools.generator,huter,282.86,4,0,0.0,0.0
4804156,electronics.audio.headphone,olmio,21.37,4,0,0.0,0.0
3601271,appliances.kitchen.washer,indesit,347.47,4,0,0.0,0.0
11700219,electronics.audio.acoustic,alesis,233.77,4,1,233.77,25.0
3700917,appliances.environment.vacuum,dyson,324.31,4,0,0.0,0.0
2800617,appliances.kitchen.refrigerators,atlant,321.73,4,0,0.0,0.0
1801548,electronics.video.tv,lg,1029.37,4,0,0.0,0.0
4900420,appliances.kitchen.juicer,dauscher,33.44,4,0,0.0,0.0
6701109,computers.components.videocards,msi,266.42,4,0,0.0,0.0
6000146,auto.accessories.alarm,starline,400.01,4,0,0.0,0.0
2702534,appliances.kitchen.refrigerators,artel,221.11,4,0,0.0,0.0
13800225,furniture.bathroom.toilet,rosa,57.02,4,0,0.0,0.0
5801231,electronics.audio.subwoofer,pride,172.46,4,0,0.0,0.0
45300024,kids.swing,joie,215.96,4,0,0.0,0.0
13200783,furniture.bedroom.bed,brw,383.54,4,0,0.0,0.0
1480527,computers.desktop,acer,2574.04,4,0,0.0,0.0
1004829,electronics.smartphone,gionee,74.39,4,0,0.0,0.0
1307352,computers.notebook,acer,463.07,4,0,0.0,0.0
28718725,apparel.shoes,respect,128.45,4,0,0.0,0.0
21401315,electronics.clocks,casio,28.05,4,0,0.0,0.0
3701504,appliances.environment.vacuum,dauscher,64.07,4,0,0.0,0.0
4700330,auto.accessories.videoregister,ibox,140.28,4,0,0.0,0.0
4400325,appliances.kitchen.coffee_machine,philips,720.71,4,0,0.0,0.0
1004718,electronics.smartphone,haier,77.2,4,0,0.0,0.0
12201557,sport.bicycle,axis,185.33,4,0,0.0,0.0
1480422,computers.desktop,acer,308.86,4,0,0.0,0.0
3701226,appliances.environment.vacuum,redmond,149.27,4,0,0.0,0.0
1004825,electronics.smartphone,bq,39.36,4,0,0.0,0.0
9900147,electronics.video.projector,epson,403.16,4,1,403.16,25.0
2900610,appliances.kitchen.microwave,midea,130.51,4,0,0.0,0.0
5000248,appliances.sewing_machine,brother,84.48,4,0,0.0,0.0
28719196,apparel.shoes,salamander,146.46,4,0,0.0,0.0
1002266,electronics.smartphone,samsung,279.55,4,0,0.0,0.0
1802024,electronics.video.tv,samsung,2573.81,4,0,0.0,0.0
6400310,computers.components.cpu,intel,712.3,4,0,0.0,0.0
12100811,kids.skates,xiaomi,505.28,4,0,0.0,0.0
1005095,electronics.smartphone,meizu,133.59,4,0,0.0,0.0
12100615,kids.skates,longway,82.37,4,0,0.0,0.0
3601516,appliances.kitchen.washer,samsung,579.14,4,0,0.0,0.0
5800749,electronics.audio.subwoofer,alphard,74.65,4,0,0.0,0.0
2400656,appliances.kitchen.hood,turbo,154.42,4,0,0.0,0.0
3600252,appliances.kitchen.washer,atlant,256.37,4,0,0.0,0.0
8902235,kids.toys,chicco,38.48,4,0,0.0,0.0
5800191,electronics.audio.subwoofer,jvc,20.57,4,0,0.0,0.0
4900087,appliances.kitchen.juicer,bosch,151.61,4,0,0.0,0.0
2300161,electronics.camera.video,sjcam,64.09,4,0,0.0,0.0
6000232,auto.accessories.alarm,starline,157.53,4,0,0.0,0.0
3900739,appliances.environment.water_heater,haier,64.33,4,0,0.0,0.0
1307080,computers.notebook,asus,957.81,4,0,0.0,0.0
19100001,construction.tools.saw,bosch,124.57,4,0,0.0,0.0
35200206,apparel.underwear,milavitsa,15.71,4,0,0.0,0.0
4802254,electronics.audio.headphone,marshall,186.39,4,0,0.0,0.0
18300993,accessories.bag,apple,30.07,4,0,0.0,0.0
6701163,computers.components.videocards,msi,252.54,4,0,0.0,0.0
12201347,sport.bicycle,phoenix,179.9,4,0,0.0,0.0
11000190,appliances.kitchen.toster,maxwell,19.02,4,0,0.0,0.0
28712373,apparel.shoes,rieker,65.64,4,0,0.0,0.0
1304411,computers.notebook,apple,1620.87,4,0,0.0,0.0
1480322,computers.desktop,avalon,308.12,4,0,0.0,0.0
1306894,computers.notebook,hp,437.33,4,0,0.0,0.0
4600657,appliances.kitchen.dishwasher,dauscher,244.28,4,0,0.0,0.0
9200311,computers.peripherals.keyboard,kingston,97.56,4,0,0.0,0.0
4000096,construction.tools.generator,karcher,690.99,4,0,0.0,0.0
4801995,electronics.audio.headphone,beats,344.9,4,0,0.0,0.0
5100789,electronics.clocks,garmin,236.54,4,0,0.0,0.0
6000014,auto.accessories.alarm,starline,257.41,4,0,0.0,0.0
1004248,electronics.smartphone,apple,1029.1,4,0,0.0,0.0
1307230,computers.notebook,lenovo,1202.86,4,0,0.0,0.0
18500003,electronics.tablet,trust,75.1,4,0,0.0,0.0
1306747,computers.notebook,acer,450.18,4,1,449.92,25.0
28719272,apparel.shoes,rieker,73.36,4,0,0.0,0.0
3600952,appliances.kitchen.washer,samsung,398.95,4,0,0.0,0.0
52800002,sport.bicycle,thule,84.94,4,0,0.0,0.0
3601493,appliances.kitchen.washer,beko,251.98,4,0,0.0,0.0
18200039,electronics.audio.acoustic,sony,694.74,4,0,0.0,0.0
5100866,electronics.clocks,samsung,411.83,4,0,0.0,0.0
5700980,auto.accessories.player,swat,29.6,4,0,0.0,0.0
19100251,construction.tools.saw,alteco,134.62,4,0,0.0,0.0
1307215,computers.notebook,hp,514.56,4,0,0.0,0.0
45300028,kids.swing,pituso,90.06,4,0,0.0,0.0
3601309,appliances.kitchen.washer,artel,84.17,4,0,0.0,0.0
1307267,computers.notebook,hp,653.04,4,0,0.0,0.0
12100778,kids.skates,kugoo,459.47,4,0,0.0,0.0
12201719,sport.bicycle,torrent,141.55,4,0,0.0,0.0
19100030,construction.tools.saw,bosch,422.4,4,0,0.0,0.0
2501446,appliances.kitchen.oven,bosch,492.14,4,0,0.0,0.0
5701267,auto.accessories.player,swat,175.04,4,0,0.0,0.0
10201156,kids.dolls,llorens,47.85,4,0,0.0,0.0
1306108,computers.notebook,lenovo,462.32,4,0,0.0,0.0
2501390,appliances.kitchen.oven,hansa,255.1,4,0,0.0,0.0
5100678,electronics.clocks,xiaomi,174.72,4,0,0.0,0.0
3701389,appliances.environment.vacuum,dauscher,64.09,4,0,0.0,0.0
3900760,appliances.environment.water_heater,oasis,178.38,4,0,0.0,0.0
6302204,appliances.kitchen.kettle,kitfort,110.63,4,0,0.0,0.0
3601028,appliances.kitchen.washer,indesit,280.5,4,0,0.0,0.0
3100345,appliances.kitchen.blender,scarlett,24.94,4,0,0.0,0.0
35200189,apparel.underwear,milavitsa,18.56,4,0,0.0,0.0
1802077,electronics.video.tv,blaupunkt,193.03,4,0,0.0,0.0
4201169,appliances.environment.air_conditioner,samsung,591.78,4,0,0.0,0.0
8700270,appliances.personal.hair_cutter,vitek,17.99,4,0,0.0,0.0
5000499,appliances.sewing_machine,janome,128.1,4,0,0.0,0.0
8801062,electronics.telephone,philips,20.57,4,0,0.0,0.0
4804474,electronics.audio.headphone,xiaomi,116.56,4,0,0.0,0.0
27000033,sport.trainer,hanma,344.93,4,0,0.0,0.0
1201044,electronics.tablet,lenovo,193.03,4,0,0.0,0.0
21405810,electronics.clocks,casio,135.14,4,0,0.0,0.0
19200008,construction.tools.saw,bosch,125.2,4,0,0.0,0.0
2501685,appliances.kitchen.oven,dauscher,64.22,4,0,0.0,0.0
19200037,construction.tools.saw,huter,85.95,4,0,0.0,0.0
2800207,appliances.kitchen.refrigerators,indesit,210.82,4,0,0.0,0.0
1801503,electronics.video.tv,xiaomi,218.54,4,0,0.0,0.0
28720658,apparel.shoes,respect,106.05,4,0,0.0,0.0
11200364,appliances.personal.scales,elenberg,12.84,4,0,0.0,0.0
1801891,electronics.video.tv,horizont,531.75,4,0,0.0,0.0
2701780,appliances.kitchen.refrigerators,samsung,1137.74,4,0,0.0,0.0
19100310,construction.tools.saw,bosch,671.03,4,0,0.0,0.0
28716604,apparel.shoes,baden,118.15,4,0,0.0,0.0
1306729,computers.notebook,lenovo,1285.73,4,0,0.0,0.0
1003951,electronics.smartphone,samsung,257.67,4,0,0.0,0.0
28715776,apparel.shoes,nexpero,107.85,4,0,0.0,0.0
1480369,computers.desktop,lenovo,1132.56,4,0,0.0,0.0
2702474,appliances.kitchen.refrigerators,indesit,275.65,4,0,0.0,0.0
4802242,electronics.audio.headphone,jbl,43.24,4,0,0.0,0.0
5700585,auto.accessories.player,pioneer,200.78,4,0,0.0,0.0
6301822,appliances.kitchen.kettle,redmond,25.71,4,0,0.0,0.0
4400404,appliances.kitchen.coffee_machine,vitek,92.64,4,0,0.0,0.0
28717980,apparel.shoes,rieker,71.82,4,0,0.0,0.0
28713655,apparel.shoes.keds,catunltd,64.87,4,0,0.0,0.0
14700050,furniture.living_room.cabinet,sv,179.93,4,0,0.0,0.0
28719389,apparel.shoes,rieker,99.36,4,0,0.0,0.0
6500909,computers.components.motherboard,gigabyte,120.72,4,0,0.0,0.0
1306346,computers.notebook,asus,635.66,4,0,0.0,0.0
3700717,appliances.environment.vacuum,karcher,157.51,4,0,0.0,0.0
3601392,appliances.kitchen.washer,dauscher,231.64,4,0,0.0,0.0
27700714,construction.tools.pump,magnetta,102.95,4,0,0.0,0.0
6400072,computers.components.cpu,intel,277.72,4,0,0.0,0.0
3701094,appliances.environment.vacuum,vitek,77.17,4,0,0.0,0.0
7006163,kids.carriage,bumbleride,383.54,4,0,0.0,0.0
12600044,appliances.kitchen.grill,bosch,126.1,4,0,0.0,0.0
1003551,electronics.smartphone,xiaomi,437.59,4,0,0.0,0.0
8700153,appliances.personal.hair_cutter,rowenta,20.34,4,1,20.34,25.0
1005230,electronics.smartphone,apple,900.64,4,0,0.0,0.0
6400229,computers.components.cpu,intel,369.77,4,0,0.0,0.0
1802066,electronics.video.tv,samsung,2445.34,4,0,0.0,0.0
1003878,electronics.smartphone,prestigio,51.46,4,0,0.0,0.0
5701036,auto.accessories.player,sony,360.34,4,0,0.0,0.0
1306951,computers.notebook,apple,2343.69,4,0,0.0,0.0
35700016,appliances.kitchen.kettle,apollo,15.42,4,1,15.42,25.0
5701001,auto.accessories.player,pioneer,56.63,4,0,0.0,0.0
1306856,computers.notebook,asus,1149.06,4,0,0.0,0.0
49800013,accessories.bag,ritmix,10.73,4,0,0.0,0.0
1802106,electronics.video.tv,arg,292.8,4,1,282.86,25.0
3100251,appliances.kitchen.blender,braun,82.34,4,0,0.0,0.0
30901033,computers.components.cooler,deepcool,23.14,4,0,0.0,0.0
4803934,electronics.audio.headphone,jbl,52.77,4,0,0.0,0.0
3700986,appliances.environment.vacuum,samsung,94.73,4,0,0.0,0.0
28721452,apparel.shoes.keds,adidas,87.52,4,0,0.0,0.0
6201147,appliances.environment.air_heater,polaris,15.42,4,0,0.0,0.0
1003230,electronics.smartphone,nokia,180.08,4,0,0.0,0.0
4700660,auto.accessories.videoregister,ibox,48.91,4,0,0.0,0.0
4000127,construction.tools.generator,elenberg,59.18,4,0,0.0,0.0
28719465,apparel.shoes,baden,52.0,4,0,0.0,0.0
6800934,computers.components.hdd,transcend,43.76,4,0,0.0,0.0
1003183,electronics.smartphone,huawei,128.19,4,0,0.0,0.0
2702582,appliances.kitchen.refrigerators,dauscher,177.59,4,0,0.0,0.0
1306105,computers.notebook,hp,1852.0,4,0,0.0,0.0
4802164,electronics.audio.headphone,jbl,46.08,4,0,0.0,0.0
28716188,apparel.shoes.keds,respect,87.26,4,0,0.0,0.0
28719303,apparel.shoes.keds,fila,66.49,4,0,0.0,0.0
12400247,construction.tools.drill,crown,86.23,4,0,0.0,0.0
5100450,electronics.clocks,garmin,244.51,4,0,0.0,0.0
5700610,auto.accessories.player,sony,218.77,4,0,0.0,0.0
28718994,apparel.shoes,baden,120.72,4,0,0.0,0.0
1307519,computers.notebook,acer,1209.55,4,0,0.0,0.0
1004998,electronics.smartphone,doogee,108.91,4,0,0.0,0.0
12600088,appliances.kitchen.grill,delonghi,321.73,4,0,0.0,0.0
1401567,computers.desktop,avalon,205.15,4,0,0.0,0.0
4804153,electronics.audio.headphone,olmio,43.76,4,0,0.0,0.0
19200136,construction.tools.saw,stihl,1776.11,4,0,0.0,0.0
5700756,auto.accessories.player,pioneer,64.35,4,0,0.0,0.0
28714267,apparel.shoes.keds,nike,102.94,4,0,0.0,0.0
5701025,auto.accessories.player,kenwood,188.94,4,0,0.0,0.0
3601232,appliances.kitchen.washer,samsung,1415.71,4,0,0.0,0.0
12202160,sport.bicycle,bafang,1528.69,4,0,0.0,0.0
28716944,apparel.shoes,nexpero,110.43,4,0,0.0,0.0
5100709,electronics.clocks,aimoto,58.95,4,0,0.0,0.0
1306355,computers.notebook,hp,529.74,4,0,0.0,0.0
3601335,appliances.kitchen.washer,candy,256.61,4,0,0.0,0.0
1201268,electronics.tablet,acer,76.94,4,0,0.0,0.0
4400576,appliances.kitchen.coffee_machine,kitfort,186.62,4,0,0.0,0.0
2501617,appliances.kitchen.oven,midea,321.24,4,0,0.0,0.0
5700820,auto.accessories.player,sony,60.49,4,1,61.52,25.0
10900004,appliances.kitchen.mixer,braun,79.77,4,0,0.0,0.0
5100710,electronics.clocks,aimoto,55.34,4,0,0.0,0.0
5000089,appliances.sewing_machine,janome,271.98,4,0,0.0,0.0
5000506,appliances.sewing_machine,janome,98.54,4,0,0.0,0.0
4501395,appliances.kitchen.hob,bosch,308.86,4,0,0.0,0.0
9200110,computers.peripherals.keyboard,delux,8.47,4,0,0.0,0.0
5100883,electronics.clocks,garmin,1112.23,4,0,0.0,0.0
5801496,electronics.audio.subwoofer,kicx,16.99,4,0,0.0,0.0
2702564,appliances.kitchen.refrigerators,samsung,823.44,4,0,0.0,0.0
11600299,computers.desktop,microlab,16.22,4,1,18.15,25.0
5800747,electronics.audio.subwoofer,pioneer,244.54,4,0,0.0,0.0
6000205,auto.accessories.alarm,scher-khan,72.07,4,0,0.0,0.0
4600658,appliances.kitchen.dishwasher,samsung,411.83,4,0,0.0,0.0
2400216,appliances.kitchen.hood,bosch,151.61,4,1,148.4,25.0
4804023,electronics.audio.headphone,harper,9.86,4,0,0.0,0.0
1480151,computers.desktop,neo,318.93,4,0,0.0,0.0
1307478,computers.notebook,lenovo,252.23,4,0,0.0,0.0
4500249,appliances.kitchen.hob,gefest,114.8,4,0,0.0,0.0
18800005,auto.accessories.parktronic,parkmaster,123.56,4,0,0.0,0.0
21405807,electronics.clocks,casio,246.85,4,0,0.0,0.0
21404118,electronics.clocks,casio,34.49,4,0,0.0,0.0
9200378,computers.peripherals.keyboard,defender,16.45,4,0,0.0,0.0
1701387,computers.peripherals.monitor,acer,113.0,4,0,0.0,0.0
18200037,electronics.audio.acoustic,sony,165.24,4,0,0.0,0.0
1004733,electronics.smartphone,sony,385.83,4,0,0.0,0.0
2702541,appliances.kitchen.refrigerators,dauscher,771.45,4,0,0.0,0.0
8902634,kids.toys,huanger,25.48,4,0,0.0,0.0
28719159,apparel.shoes,salamander,127.93,4,0,0.0,0.0
1004260,electronics.smartphone,apple,1029.62,4,0,0.0,0.0
28720633,apparel.shoes,native,144.12,4,0,0.0,0.0
7002776,kids.carriage,chicco,110.66,4,0,0.0,0.0
5000170,appliances.sewing_machine,bernina,231.41,4,0,0.0,0.0
39800126,apparel.shirt,dion,29.6,4,0,0.0,0.0
16800039,furniture.kitchen.table,sv,100.36,4,0,0.0,0.0
25900015,computers.components.cooler,almacom,83.13,4,0,0.0,0.0
14100371,electronics.audio.acoustic,yamaha,208.5,4,0,0.0,0.0
12300661,construction.tools.drill,crown,103.61,4,0,0.0,0.0
4201374,appliances.environment.air_conditioner,beko,205.41,4,0,0.0,0.0
1306760,computers.notebook,acer,385.11,4,0,0.0,0.0
2300099,electronics.camera.video,xiaomi,128.45,4,0,0.0,0.0
9000118,computers.peripherals.camera,logitech,23.55,4,0,0.0,0.0
2702472,appliances.kitchen.refrigerators,midea,128.68,4,0,0.0,0.0
1801834,electronics.video.tv,yasin,386.08,4,0,0.0,0.0
12300333,construction.tools.drill,kolner,45.54,4,0,0.0,0.0
5100696,electronics.clocks,mykronoz,58.95,4,0,0.0,0.0
35108925,apparel.underwear,milavitsa,33.35,4,0,0.0,0.0
28720723,apparel.shoes,rooman,62.81,4,0,0.0,0.0
6200760,appliances.environment.air_heater,polaris,43.73,4,0,0.0,0.0
1480741,computers.desktop,pulser,1235.53,4,0,0.0,0.0
17800165,computers.desktop,aerocool,169.12,4,0,0.0,0.0
1003969,electronics.smartphone,meizu,97.56,4,0,0.0,0.0
2402808,appliances.kitchen.hood,dauscher,87.49,4,0,0.0,0.0
1307055,computers.notebook,apple,1798.99,4,0,0.0,0.0
42700006,auto.accessories.winch,t-max,647.12,4,0,0.0,0.0
6700784,computers.components.videocards,sapphire,210.04,4,0,0.0,0.0
5100878,electronics.clocks,samsung,411.83,4,0,0.0,0.0
28714142,apparel.shoes.keds,greyder,66.93,4,0,0.0,0.0
1306358,computers.notebook,acer,772.19,4,0,0.0,0.0
4803801,electronics.audio.headphone,jbl,33.21,4,0,0.0,0.0
10201206,kids.dolls,llorens,38.35,4,0,0.0,0.0
4804497,electronics.audio.headphone,jbl,115.58,4,0,0.0,0.0
6201125,appliances.environment.air_heater,timberk,114.65,4,0,0.0,0.0
18300021,accessories.bag,portcase,8.98,4,2,16.71,50.0
36000063,appliances.kitchen.kettle,rondell,41.16,4,0,0.0,0.0
12600071,appliances.kitchen.grill,saturn,55.6,4,0,0.0,0.0
5100736,electronics.clocks,apple,630.62,4,0,0.0,0.0
36000080,appliances.kitchen.kettle,polaris,33.44,4,0,0.0,0.0
2701886,appliances.kitchen.refrigerators,beko,326.05,4,0,0.0,0.0
6000226,auto.accessories.alarm,pandora,553.42,4,0,0.0,0.0
4500422,appliances.kitchen.hob,bosch,192.8,4,0,0.0,0.0
4803126,electronics.audio.headphone,sony,32.18,4,0,0.0,0.0
1004188,electronics.smartphone,oppo,197.99,4,0,0.0,0.0
5801470,electronics.audio.subwoofer,kicx,9.14,4,0,0.0,0.0
1201171,electronics.tablet,apple,823.44,4,0,0.0,0.0
7101160,furniture.bedroom.bed,polini,231.64,4,0,0.0,0.0
1701473,computers.peripherals.monitor,acer,146.46,4,0,0.0,0.0
1480556,computers.desktop,netechnics,669.23,4,0,0.0,0.0
1004121,electronics.smartphone,meizu,257.15,4,0,0.0,0.0
3601259,appliances.kitchen.washer,samsung,836.55,4,0,0.0,0.0
1305941,computers.notebook,lenovo,571.42,4,0,0.0,0.0
13201113,furniture.bedroom.bed,silva,339.78,4,0,0.0,0.0
2900626,appliances.kitchen.microwave,redmond,105.51,4,0,0.0,0.0
2701730,appliances.kitchen.refrigerators,lg,1095.9,4,0,0.0,0.0
5700798,auto.accessories.player,kenwood,119.95,4,0,0.0,0.0
3601226,appliances.kitchen.washer,beko,251.72,4,0,0.0,0.0
1480603,computers.desktop,lenovo,2335.37,4,0,0.0,0.0
1307005,computers.notebook,lenovo,331.75,4,0,0.0,0.0
1003921,electronics.smartphone,prestigio,51.2,4,0,0.0,0.0
2702521,appliances.kitchen.refrigerators,dauscher,118.38,4,1,118.38,25.0
1802023,electronics.video.tv,lg,560.37,4,0,0.0,0.0
1802098,electronics.video.tv,blaupunkt,128.68,4,0,0.0,0.0
40900002,construction.tools.painting,bosch,145.54,4,0,0.0,0.0
1305844,computers.notebook,dell,1443.8,4,0,0.0,0.0
3900654,appliances.environment.water_heater,thermex,93.16,4,0,0.0,0.0
21401223,electronics.clocks,casio,44.27,4,0,0.0,0.0
2701588,appliances.kitchen.refrigerators,samsung,546.96,4,0,0.0,0.0
5100899,electronics.clocks,apple,643.49,4,0,0.0,0.0
3800802,appliances.iron,tefal,74.62,4,0,0.0,0.0
1306208,computers.notebook,lenovo,540.53,4,0,0.0,0.0
28718917,apparel.shoes.keds,nexpero,71.82,4,0,0.0,0.0
1201244,electronics.tablet,lenovo,115.55,4,0,0.0,0.0
18800061,auto.accessories.parktronic,cenmax,33.44,4,0,0.0,0.0
4900214,appliances.kitchen.juicer,kenwood,270.25,4,0,0.0,0.0
1307194,computers.notebook,acer,823.68,4,0,0.0,0.0
3600700,appliances.kitchen.washer,hotpoint-ariston,307.58,4,0,0.0,0.0
1700834,computers.peripherals.monitor,samsung,218.11,4,0,0.0,0.0
21403660,electronics.clocks,casio,34.98,4,0,0.0,0.0
13200192,furniture.bedroom.bed,brw,257.92,4,0,0.0,0.0
16800247,furniture.kitchen.table,domini,347.5,4,0,0.0,0.0
21401538,electronics.clocks,casio,66.41,4,0,0.0,0.0
3800838,appliances.iron,philips,30.86,4,0,0.0,0.0
5100692,electronics.clocks,apple,630.62,4,0,0.0,0.0
25900024,computers.components.cooler,almacom,46.48,4,0,0.0,0.0
3801122,appliances.iron,scarlett,25.71,4,0,0.0,0.0
28714595,apparel.shoes.keds,reebok,76.4,4,0,0.0,0.0
1004236,electronics.smartphone,apple,1356.5,4,0,0.0,0.0
8800124,electronics.telephone,fly,25.71,4,0,0.0,0.0
9200528,computers.peripherals.keyboard,apple,270.25,4,0,0.0,0.0
21408052,electronics.clocks,romanson,143.12,4,0,0.0,0.0
3601103,appliances.kitchen.washer,indesit,175.78,4,0,0.0,0.0
2700611,appliances.kitchen.refrigerators,indesit,333.85,4,0,0.0,0.0
28703602,apparel.shoes.keds,reebok,118.15,4,0,0.0,0.0
4700422,auto.accessories.videoregister,neoline,110.39,4,0,0.0,0.0
7900671,furniture.kitchen.chair,chicco,156.48,4,0,0.0,0.0
7002899,kids.carriage,anex,687.28,4,0,0.0,0.0
12200542,sport.bicycle,phoenix,257.12,4,0,0.0,0.0
1004847,electronics.smartphone,prestigio,144.12,4,0,0.0,0.0
3200370,appliances.kitchen.meat_grinder,redmond,97.79,4,0,0.0,0.0
11600140,computers.desktop,microlab,35.78,4,0,0.0,0.0
1306492,computers.notebook,hp,401.3,4,0,0.0,0.0
12201806,sport.bicycle,stels,181.47,4,0,0.0,0.0
1004587,electronics.smartphone,inoi,77.2,4,0,0.0,0.0
3601174,appliances.kitchen.washer,shivaki,145.35,4,1,94.04,25.0
4804221,electronics.audio.headphone,awei,19.02,4,0,0.0,0.0
12301245,construction.tools.drill,bosch,83.01,4,0,0.0,0.0
21403810,electronics.clocks,casio,55.31,4,0,0.0,0.0
2401057,appliances.kitchen.hood,bosch,144.15,4,0,0.0,0.0
6700434,computers.components.videocards,palit,360.11,4,0,0.0,0.0
28703613,apparel.shoes.keds,reebok,118.15,4,0,0.0,0.0
28721301,apparel.shoes,rooman,64.61,4,0,0.0,0.0
1802072,electronics.video.tv,philips,411.83,4,0,0.0,0.0
17200726,furniture.living_room.sofa,rals,811.66,4,0,0.0,0.0
4200540,appliances.environment.air_conditioner,elenberg,154.42,4,0,0.0,0.0
3701318,appliances.environment.vacuum,xiaomi,195.37,4,0,0.0,0.0
25800001,medicine.tools.tonometer,omron,27.0,4,0,0.0,0.0
5000477,appliances.sewing_machine,janome,160.67,4,0,0.0,0.0
2500360,appliances.kitchen.oven,bosch,321.68,4,0,0.0,0.0
2501075,appliances.kitchen.oven,artel,36.55,4,0,0.0,0.0
1801895,electronics.video.tv,samsung,849.16,4,0,0.0,0.0
9200660,computers.peripherals.keyboard,apple,321.73,4,0,0.0,0.0
17800728,computers.desktop,thermaltake,486.47,4,0,0.0,0.0
14700132,furniture.living_room.cabinet,brw,387.14,4,1,387.14,25.0
9101145,computers.peripherals.mouse,hyperx,79.54,4,0,0.0,0.0
5801420,electronics.audio.subwoofer,pride,442.74,4,0,0.0,0.0
19200159,construction.tools.saw,stihl,332.05,4,0,0.0,0.0
19200036,construction.tools.saw,bosch,110.66,4,0,0.0,0.0
2900354,appliances.kitchen.microwave,horizont,72.84,4,0,0.0,0.0
19100334,construction.tools.saw,dremel,72.05,4,0,0.0,0.0
2500739,appliances.kitchen.oven,samsung,347.21,4,0,0.0,0.0
7006405,kids.carriage,belecoo,97.81,4,0,0.0,0.0
1306933,computers.notebook,hp,764.26,4,0,0.0,0.0
5100881,electronics.clocks,garmin,1328.11,4,0,0.0,0.0
28705361,apparel.shoes,rooman,23.68,4,0,0.0,0.0
5700757,auto.accessories.player,pioneer,76.96,4,0,0.0,0.0
6701229,computers.components.videocards,sapphire,290.1,4,0,0.0,0.0
2800042,appliances.kitchen.refrigerators,kristal,212.18,4,0,0.0,0.0
1801694,electronics.video.tv,hisense,560.89,4,0,0.0,0.0
1201491,electronics.tablet,bq,52.74,4,0,0.0,0.0
3700703,appliances.environment.vacuum,vitek,46.28,4,0,0.0,0.0
5701208,auto.accessories.player,pioneer,166.03,4,0,0.0,0.0
12400249,construction.tools.drill,crown,67.44,4,0,0.0,0.0
5100350,electronics.clocks,garmin,462.76,4,0,0.0,0.0
10400421,kids.toys,hb,36.01,4,0,0.0,0.0
12300487,construction.tools.drill,crown,105.54,4,0,0.0,0.0
2701680,appliances.kitchen.refrigerators,beko,347.47,4,0,0.0,0.0
1003074,electronics.smartphone,meizu,134.91,4,0,0.0,0.0
28401050,accessories.bag,karya,54.06,4,0,0.0,0.0
2800179,appliances.kitchen.refrigerators,atlant,278.62,4,0,0.0,0.0
28715537,apparel.shoes,suave,105.54,4,0,0.0,0.0
